# Id,Predicted
283, 0.32
284, 0.68
285, 0.52
286, 0.31
287, 0.57
288, 0.94
289, 0.38
290, 0.36
291, 0.33
292, 0.60
293, 0.48
294, 0.22
295, 0.60
296, 0.13
297, 0.30
298, 0.35
299, 0.45
300, 0.46
301, 0.62
302, 0.40
303, 0.34
304, 0.46
305, 0.56
306, 0.41
307, 0.55
308, 0.48
309, 0.55
310, 0.52
311, 0.28
312, 1.00
313, 0.34
314, 0.55
315, 0.36
316, 0.58
317, 0.55
318, 0.65
319, 0.25
320, 0.32
321, 0.91
322, 0.08
323, 0.06
324, 0.82
325, 0.95
326, 0.50
327, 0.32
328, 0.24
329, 0.55
330, 0.20
331, 0.65
332, 0.14
333, 0.14
334, 1.00
335, 0.45
336, 0.22
337, 0.58
338, 0.41
339, 0.59
340, 0.48
341, 0.35
342, 0.31
343, 0.14
344, 0.95
345, 0.67
346, 0.31
347, 0.41
348, 0.39
349, 0.63
350, 0.90
351, 0.30
352, 0.59
353, 0.71
354, 0.54
355, 0.54
356, 0.48
357, 0.22
358, 0.41
359, 0.38
360, 0.51
361, 0.46
362, 0.48
363, 0.66
364, 0.49
365, 0.55
366, 0.60
367, 0.85
368, 0.53
369, 0.37
370, 0.23
371, 0.87
372, 0.44
373, 0.54
374, 0.76
375, 0.63
376, 0.48
377, 0.46
378, 0.43
379, 0.35
380, 0.62
381, 0.23
382, 0.09
383, 0.47
384, 0.52
385, 0.20
386, 0.20
387, 0.42
388, 0.61
389, 0.26
390, 0.92
391, 0.37
392, 0.61
393, 0.38
394, 0.46
395, 0.49
396, 0.69
397, 0.17
398, 0.53
399, 0.76
400, 0.59
401, 0.55
402, 0.62
403, 0.50
404, 0.24
405, 0.66
406, 0.22
407, 0.54
408, 0.47
409, 0.39
410, 0.26
411, 0.57
412, 0.52
413, 0.70
414, 0.13
415, 0.39
416, 0.41
417, 0.81
418, 0.42
419, 0.62
420, 0.65
421, 0.58
422, 0.44
423, 0.51
424, 0.99
425, 0.62
426, 0.54
427, 0.70
428, 0.92
429, 0.04
430, 0.44
431, 0.46
432, 0.54
433, 0.03
434, 0.90
435, 0.53
436, 0.41
437, 0.31
438, 0.57
439, 0.08
440, 0.95
441, 0.55
442, 0.28
443, 0.30
444, 0.50
445, 0.49
446, 0.69
447, 0.11
448, 0.46
449, 0.87
450, 0.44
451, 0.19
452, 0.71
453, 0.51
454, 0.42
455, 0.33
456, 0.26
457, 0.43
458, 0.59
459, 0.40
460, 0.80
461, 0.50
462, 0.53
463, 0.82
464, 0.87
465, 0.82
466, 0.50
467, 0.58
468, 0.92
469, 0.38
470, 0.53
471, 0.44
472, 0.44
473, 0.80
474, 0.75
475, 0.92
476, 1.00
477, 0.59
478, 0.08
479, 0.29
480, 0.34
481, 0.92
482, 0.99
483, 0.57
484, 0.16
485, 0.62
486, 0.33
487, 0.95
488, 0.44
489, 0.38
490, 0.27
491, 0.11
492, 0.41
493, 0.51
494, 0.31
495, 0.29
496, 0.16
497, 0.63
498, 0.73
499, 0.82
500, 0.89
501, 0.41
502, 0.17
503, 0.56
504, 0.64
505, 0.98
506, 0.47
507, 0.98
508, 0.50
509, 0.49
510, 0.74
511, 0.40
512, 0.53
513, 0.34
514, 0.47
515, 0.56
516, 0.23
517, 0.72
518, 0.46
519, 0.36
520, 0.06
521, 0.49
522, 0.33
523, 0.44
524, 0.47
525, 0.65
526, 0.28
527, 0.65
528, 0.55
529, 0.60
530, 0.49
531, 0.45
532, 0.39
533, 0.39
534, 0.30
535, 0.45
536, 0.49
537, 0.65
538, 0.56
539, 0.22
540, 0.98
541, 0.55
542, 0.64
543, 0.96
544, 0.45
545, 0.53
546, 0.96
547, 0.41
548, 0.42
549, 0.44
550, 0.45
551, 0.40
552, 0.95
553, 0.11
554, 0.66
555, 0.34
556, 0.17
557, 0.95
558, 0.58
559, 0.64
560, 0.46
561, 0.35
562, 0.63
563, 0.95
564, 0.41
565, 0.94
566, 0.47
567, 0.79
568, 0.39
569, 0.95
570, 0.56
571, 0.54
572, 0.60
573, 0.06
574, 0.35
575, 0.66
576, 0.72
577, 0.78
578, 0.57
579, 0.58
580, 0.52
581, 0.64
582, 0.41
583, 0.39
584, 0.33
585, 0.50
586, 0.28
587, 0.51
588, 0.14
589, 0.19
590, 0.48
591, 0.54
592, 0.61
593, 0.96
594, 0.24
595, 0.92
596, 0.44
597, 0.54
598, 0.60
599, 0.55
600, 0.52
601, 1.00
602, 0.75
603, 0.51
604, 0.73
605, 0.26
606, 0.32
607, 0.10
608, 0.96
609, 0.41
610, 0.61
611, 0.50
612, 0.40
613, 0.28
614, 0.65
615, 0.33
616, 0.34
617, 0.59
618, 0.36
619, 0.16
620, 0.63
621, 0.49
622, 0.38
623, 0.50
624, 0.32
625, 0.46
626, 0.23
627, 0.97
628, 0.44
629, 0.66
630, 0.55
631, 0.14
632, 0.10
633, 0.41
634, 0.65
635, 0.56
636, 0.97
637, 0.57
638, 0.27
639, 0.47
640, 0.35
641, 0.40
642, 0.58
643, 0.71
644, 0.66
645, 0.46
646, 0.32
647, 0.42
648, 0.99
649, 0.46
650, 0.37
651, 0.53
652, 0.64
653, 0.64
654, 0.77
655, 0.36
656, 0.47
657, 0.47
658, 0.08
659, 0.56
660, 0.97
661, 0.46
662, 0.38
663, 0.54
664, 0.42
665, 0.55
666, 0.39
667, 0.89
668, 0.51
669, 0.95
670, 0.53
671, 0.41
672, 0.95
673, 0.68
674, 0.60
675, 0.96
676, 0.12
677, 0.10
678, 0.12
679, 0.38
680, 0.99
681, 0.90
682, 0.56
683, 0.30
684, 0.61
685, 0.37
686, 0.45
687, 0.40
688, 0.39
689, 0.39
690, 0.62
691, 0.70
692, 0.64
693, 0.36
694, 0.66
695, 0.41
696, 0.60
697, 0.48
698, 0.35
699, 0.36
700, 0.38
701, 0.34
702, 0.33
703, 0.57
704, 0.41
705, 0.41
706, 0.31
707, 0.09
708, 0.34
709, 0.28
710, 0.93
711, 0.42
712, 0.43
713, 0.18
714, 0.45
715, 0.24
716, 0.15
717, 0.40
718, 0.41
719, 0.49
720, 0.02
721, 0.68
722, 0.21
723, 0.42
724, 0.21
725, 0.39
726, 0.54
727, 0.47
728, 0.51
729, 0.31
730, 0.50
731, 0.37
732, 0.33
733, 0.96
734, 0.36
735, 0.42
736, 0.56
737, 0.23
738, 0.62
739, 0.25
740, 0.46
741, 0.02
742, 0.42
743, 0.35
744, 0.82
745, 0.42
746, 0.34
747, 0.49
748, 0.13
749, 0.63
750, 0.52
751, 0.32
752, 0.66
753, 0.69
754, 0.53
755, 0.34
756, 0.50
757, 0.79
758, 0.18
759, 0.46
760, 0.04
761, 0.63
762, 0.36
763, 0.19
764, 0.30
765, 0.25
766, 0.72
767, 0.48
768, 0.23
769, 0.44
770, 0.69
771, 0.67
772, 0.51
773, 0.57
774, 0.41
775, 0.64
776, 0.70
777, 0.47
778, 0.65
779, 0.37
780, 0.49
781, 0.52
782, 0.64
783, 0.40
784, 0.41
785, 0.41
786, 0.38
787, 0.36
788, 0.87
789, 0.26
790, 0.39
791, 0.28
792, 0.40
793, 0.37
794, 0.32
795, 0.32
796, 0.09
797, 0.57
798, 0.76
799, 0.99
800, 0.43
801, 0.67
802, 0.57
803, 0.96
804, 0.29
805, 0.41
806, 0.37
807, 0.44
808, 0.24
809, 0.17
810, 0.53
811, 0.52
812, 0.86
813, 0.06
814, 0.35
815, 0.29
816, 0.74
817, 0.56
818, 0.29
819, 0.45
820, 0.32
821, 0.12
822, 0.96
823, 0.56
824, 0.21
825, 0.30
826, 0.52
827, 0.64
828, 0.93
829, 0.49
830, 0.16
831, 0.74
832, 0.36
833, 0.47
834, 0.51
835, 0.47
836, 0.78
837, 0.35
838, 0.66
839, 0.36
840, 0.08
841, 0.48
842, 0.23
843, 0.73
844, 0.46
845, 0.28
846, 0.62
847, 0.08
848, 0.50
849, 0.54
850, 0.25
851, 0.46
852, 0.18
853, 0.59
854, 0.57
855, 0.95
856, 0.52
857, 0.41
858, 0.39
859, 0.63
860, 0.68
861, 0.19
862, 0.65
863, 0.49
864, 0.60
865, 0.39
866, 0.36
867, 0.26
868, 0.37
869, 0.51
870, 0.11
871, 0.68
872, 0.98
873, 1.00
874, 0.21
875, 0.12
876, 0.49
877, 0.47
878, 0.50
879, 0.59
880, 0.61
881, 0.43
882, 0.36
883, 0.72
884, 0.42
885, 0.42
886, 0.81
887, 0.43
888, 0.60
889, 0.37
890, 0.92
891, 0.47
892, 0.66
893, 0.42
894, 0.98
895, 0.65
896, 0.54
897, 0.45
898, 0.30
899, 0.09
900, 0.49
901, 0.59
902, 0.65
903, 0.51
904, 0.96
905, 0.97
906, 0.47
907, 0.60
908, 0.22
909, 0.37
910, 0.93
911, 0.55
912, 0.19
913, 0.37
914, 0.22
915, 0.37
916, 0.43
917, 1.00
918, 0.50
919, 0.52
920, 0.36
921, 0.42
922, 0.43
923, 0.63
924, 0.67
925, 0.63
926, 0.36
927, 0.93
928, 0.13
929, 0.87
930, 0.34
931, 0.44
932, 0.30
933, 0.48
934, 0.40
935, 0.50
936, 0.56
937, 0.35
938, 0.44
939, 0.79
940, 0.55
941, 0.12
942, 0.50
943, 0.59
944, 0.43
945, 0.29
946, 0.51
947, 0.99
948, 0.18
949, 0.29
950, 0.62
951, 0.49
952, 0.41
953, 0.61
954, 0.38
955, 0.24
956, 0.49
957, 0.58
958, 0.58
959, 0.09
960, 0.55
961, 0.69
962, 0.41
963, 0.88
964, 0.37
965, 0.50
966, 0.35
967, 0.48
968, 0.33
969, 0.61
970, 0.34
971, 0.13
972, 0.54
973, 0.06
974, 0.56
975, 0.73
976, 0.57
977, 0.47
978, 0.51
979, 0.53
980, 0.47
981, 0.56
982, 0.47
983, 0.51
984, 0.52
985, 0.47
986, 0.18
987, 0.35
988, 0.62
989, 0.37
990, 0.17
991, 0.28
992, 0.32
993, 0.46
994, 0.16
995, 0.54
996, 0.48
997, 0.56
998, 0.34
999, 0.54
1000, 0.45
1001, 0.39
1002, 0.37
1003, 0.61
1004, 0.93
1005, 0.31
1006, 0.40
1007, 0.97
1008, 0.43
1009, 0.29
1010, 0.37
1011, 0.31
1012, 0.55
1013, 0.37
1014, 0.06
1015, 0.51
1016, 0.64
1017, 0.49
1018, 0.47
1019, 0.59
1020, 0.37
1021, 0.48
1022, 0.51
1023, 0.49
1024, 0.35
1025, 0.41
1026, 1.00
1027, 0.56
1028, 0.99
1029, 0.49
1030, 0.18
1031, 0.67
1032, 0.61
1033, 0.57
1034, 0.48
1035, 0.79
1036, 0.51
1037, 0.51
1038, 0.55
1039, 0.67
1040, 0.62
1041, 0.66
1042, 0.94
1043, 0.51
1044, 0.35
1045, 0.42
1046, 0.59
1047, 0.40
1048, 0.22
1049, 0.31
1050, 0.43
1051, 0.88
1052, 0.48
1053, 0.34
1054, 0.13
1055, 0.99
1056, 0.18
1057, 0.37
1058, 0.48
1059, 0.44
1060, 0.63
1061, 0.52
1062, 0.51
1063, 0.33
1064, 0.93
1065, 0.35
1066, 0.96
1067, 0.31
1068, 0.08
1069, 0.68
1070, 0.71
1071, 0.71
1072, 0.46
1073, 0.50
1074, 0.17
1075, 0.19
1076, 0.39
1077, 0.39
1078, 0.38
1079, 0.14
1080, 0.05
1081, 0.29
1082, 0.41
1083, 0.98
1084, 0.55
1085, 0.54
1086, 0.49
1087, 0.68
1088, 0.62
1089, 0.57
1090, 0.48
1091, 0.47
1092, 0.35
1093, 0.51
1094, 0.33
1095, 0.46
1096, 0.53
1097, 0.67
1098, 0.67
1099, 0.44
1100, 0.65
1101, 0.27
1102, 0.46
1103, 0.53
1104, 0.46
1105, 0.45
1106, 0.39
1107, 0.39
1108, 0.59
1109, 0.20
1110, 0.51
1111, 0.29
1112, 0.38
1113, 0.54
1114, 0.90
1115, 0.70
1116, 0.63
1117, 0.18
1118, 0.66
1119, 0.67
1120, 0.72
1121, 0.40
1122, 0.60
1123, 0.67
1124, 0.99
1125, 0.26
1126, 0.33
1127, 0.59
1128, 0.66
1129, 0.13
1130, 0.48
1131, 0.43
1132, 0.45
1133, 0.54
1134, 0.33
1135, 0.32
1136, 0.33
1137, 0.42
1138, 0.46
1139, 0.30
1140, 0.89
1141, 0.16
1142, 0.23
1143, 0.59
1144, 0.51
1145, 0.43
1146, 0.53
1147, 0.08
1148, 0.88
1149, 0.96
1150, 0.51
1151, 0.45
1152, 0.94
1153, 0.12
1154, 0.13
1155, 0.06
1156, 0.22
1157, 0.42
1158, 0.59
1159, 0.49
1160, 0.53
1161, 0.46
1162, 0.54
1163, 0.46
1164, 0.46
1165, 0.96
1166, 0.63
1167, 0.59
1168, 0.62
1169, 0.42
1170, 0.35
1171, 0.60
1172, 0.97
1173, 0.28
1174, 0.98
1175, 0.50
1176, 0.43
1177, 0.37
1178, 0.41
1179, 0.45
1180, 0.33
1181, 0.42
1182, 0.40
1183, 0.49
1184, 0.42
1185, 0.47
1186, 0.98
1187, 0.71
1188, 0.40
1189, 0.64
1190, 0.60
1191, 0.99
1192, 0.52
1193, 0.68
1194, 0.45
1195, 0.54
1196, 0.43
1197, 0.59
1198, 0.54
1199, 0.95
1200, 0.48
1201, 0.45
1202, 0.50
1203, 0.97
1204, 0.49
1205, 0.42
1206, 0.45
1207, 0.44
1208, 0.22
1209, 0.29
1210, 0.51
1211, 0.56
1212, 0.58
1213, 0.53
1214, 0.50
1215, 0.54
1216, 0.59
1217, 0.20
1218, 0.49
1219, 0.64
1220, 0.11
1221, 0.86
1222, 0.47
1223, 0.63
1224, 0.50
1225, 0.34
1226, 0.48
1227, 0.11
1228, 0.56
1229, 0.43
1230, 0.74
1231, 0.68
1232, 0.61
1233, 0.30
1234, 0.62
1235, 0.36
1236, 0.44
1237, 0.54
1238, 0.52
1239, 0.06
1240, 0.38
1241, 0.11
1242, 0.57
1243, 0.52
1244, 0.25
1245, 0.63
1246, 0.48
1247, 0.09
1248, 0.65
1249, 0.37
1250, 0.34
1251, 0.66
1252, 0.55
1253, 0.39
1254, 0.38
1255, 0.51
1256, 0.97
1257, 0.92
1258, 0.54
1259, 0.49
1260, 0.16
1261, 0.51
1262, 0.53
1263, 0.46
1264, 0.40
1265, 0.45
1266, 0.41
1267, 0.59
1268, 0.63
1269, 0.30
1270, 0.23
1271, 0.41
1272, 0.62
1273, 1.00
1274, 0.61
1275, 0.31
1276, 0.45
1277, 0.42
1278, 0.46
1279, 0.93
1280, 0.33
1281, 0.62
1282, 0.53
1283, 0.49
1284, 0.54
1285, 0.94
1286, 0.68
1287, 0.67
1288, 0.62
1289, 0.46
1290, 0.51
1291, 0.99
1292, 0.31
1293, 0.99
1294, 0.49
1295, 0.52
1296, 0.64
1297, 0.64
1298, 0.39
1299, 0.61
1300, 0.25
1301, 0.64
1302, 0.25
1303, 0.46
1304, 0.37
1305, 0.53
1306, 0.96
1307, 0.56
1308, 0.33
1309, 0.23
1310, 0.32
1311, 0.43
1312, 0.11
1313, 0.33
1314, 0.12
1315, 0.88
1316, 0.43
1317, 0.09
1318, 0.71
1319, 0.52
1320, 0.32
1321, 0.49
1322, 0.08
1323, 0.73
1324, 0.32
1325, 0.69
1326, 0.42
1327, 0.51
1328, 0.84
1329, 0.58
1330, 0.39
1331, 0.49
1332, 0.76
1333, 0.46
1334, 0.67
1335, 0.55
1336, 0.49
1337, 0.49
1338, 0.55
1339, 0.98
1340, 0.50
1341, 0.11
1342, 0.31
1343, 0.74
1344, 0.51
1345, 0.98
1346, 0.39
1347, 0.32
1348, 0.30
1349, 0.35
1350, 0.53
1351, 0.21
1352, 0.15
1353, 0.42
1354, 0.64
1355, 0.44
1356, 0.29
1357, 0.35
1358, 0.60
1359, 0.33
1360, 0.41
1361, 0.53
1362, 0.92
1363, 0.39
1364, 0.51
1365, 0.52
1366, 0.35
1367, 0.98
1368, 0.61
1369, 0.47
1370, 0.98
1371, 0.30
1372, 0.48
1373, 0.45
1374, 0.04
1375, 0.83
1376, 0.53
1377, 0.01
1378, 0.43
1379, 0.44
1380, 0.46
1381, 0.56
1382, 0.13
1383, 0.45
1384, 0.55
1385, 0.61
1386, 0.49
1387, 0.45
1388, 0.51
1389, 0.47
1390, 0.61
1391, 0.56
1392, 0.63
1393, 0.46
1394, 0.87
1395, 0.44
1396, 0.60
1397, 0.14
1398, 0.51
1399, 0.52
1400, 0.29
1401, 0.37
1402, 0.52
1403, 0.20
1404, 0.30
1405, 0.04
1406, 0.53
1407, 0.64
1408, 0.47
1409, 0.67
1410, 0.99
1411, 0.35
1412, 0.99
1413, 0.59
1414, 0.54
1415, 0.24
1416, 0.40
1417, 0.46
1418, 0.33
1419, 0.45
1420, 0.51
1421, 0.39
1422, 0.55
1423, 0.53
1424, 0.45
1425, 0.47
1426, 0.51
1427, 0.56
1428, 0.62
1429, 0.13
1430, 0.42
1431, 0.56
1432, 0.39
1433, 0.48
1434, 0.52
1435, 0.39
1436, 0.51
1437, 0.66
1438, 0.14
1439, 0.51
1440, 0.49
1441, 0.47
1442, 0.39
1443, 0.22
1444, 0.53
1445, 0.30
1446, 0.28
1447, 0.13
1448, 0.11
1449, 0.69
1450, 0.53
1451, 0.64
1452, 0.83
1453, 0.88
1454, 0.37
1455, 0.63
1456, 0.47
1457, 0.55
1458, 0.19
1459, 0.26
1460, 0.65
1461, 0.23
1462, 0.55
1463, 0.11
1464, 0.43
1465, 0.24
1466, 0.49
1467, 0.13
1468, 0.46
1469, 0.41
1470, 0.47
1471, 0.35
1472, 0.26
1473, 0.17
1474, 0.32
1475, 0.94
1476, 0.24
1477, 0.59
1478, 0.26
1479, 0.40
1480, 0.61
1481, 0.46
1482, 0.41
1483, 0.63
1484, 0.48
1485, 0.47
1486, 0.44
1487, 0.93
1488, 0.13
1489, 0.56
1490, 0.14
1491, 0.33
1492, 0.60
1493, 0.36
1494, 0.63
1495, 0.96
1496, 0.39
1497, 0.52
1498, 0.16
1499, 0.23
1500, 0.10
1501, 0.40
1502, 0.37
1503, 0.66
1504, 0.50
1505, 0.68
1506, 0.35
1507, 0.63
1508, 0.50
1509, 0.41
1510, 0.68
1511, 0.53
1512, 0.17
1513, 0.49
1514, 0.22
1515, 0.36
1516, 0.53
1517, 0.45
1518, 0.67
1519, 0.15
1520, 0.10
1521, 0.16
1522, 0.42
1523, 0.03
1524, 0.51
1525, 0.57
1526, 0.25
1527, 0.19
1528, 0.57
1529, 0.55
1530, 0.49
1531, 0.88
1532, 0.41
1533, 0.56
1534, 0.57
1535, 0.68
1536, 0.46
1537, 0.68
1538, 0.92
1539, 0.50
1540, 0.58
1541, 0.94
1542, 0.68
1543, 0.49
1544, 0.48
1545, 0.47
1546, 0.48
1547, 0.44
1548, 0.63
1549, 0.69
1550, 0.24
1551, 0.49
1552, 0.35
1553, 0.38
1554, 0.30
1555, 0.09
1556, 0.37
1557, 0.81
1558, 0.26
1559, 0.34
1560, 0.97
1561, 0.49
1562, 0.22
1563, 0.13
1564, 0.75
1565, 0.86
1566, 0.47
1567, 0.64
1568, 0.51
1569, 0.97
1570, 0.67
1571, 0.89
1572, 0.99
1573, 0.23
1574, 0.19
1575, 0.33
1576, 0.90
1577, 0.95
1578, 0.95
1579, 0.38
1580, 0.16
1581, 0.40
1582, 0.30
1583, 0.50
1584, 0.20
1585, 0.52
1586, 0.35
1587, 0.45
1588, 0.75
1589, 0.82
1590, 0.58
1591, 0.94
1592, 0.61
1593, 0.37
1594, 0.41
1595, 0.09
1596, 0.53
1597, 0.67
1598, 0.74
1599, 0.54
1600, 0.13
1601, 0.44
1602, 0.69
1603, 0.48
1604, 0.52
1605, 0.10
1606, 0.38
1607, 0.46
1608, 0.44
1609, 0.38
1610, 0.70
1611, 0.44
1612, 0.42
1613, 0.09
1614, 0.93
1615, 0.94
1616, 0.51
1617, 0.62
1618, 0.76
1619, 0.35
1620, 0.95
1621, 0.44
1622, 0.73
1623, 0.44
1624, 0.60
1625, 0.66
1626, 0.48
1627, 0.62
1628, 0.76
1629, 0.44
1630, 0.66
1631, 0.56
1632, 0.24
1633, 0.42
1634, 0.59
1635, 0.42
1636, 0.92
1637, 0.65
1638, 0.48
1639, 0.21
1640, 0.10
1641, 0.51
1642, 0.97
1643, 0.63
1644, 0.52
1645, 0.51
1646, 0.10
1647, 0.91
1648, 0.61
1649, 0.01
1650, 0.50
1651, 0.35
1652, 0.05
1653, 0.93
1654, 0.08
1655, 0.53
1656, 0.47
1657, 0.30
1658, 0.31
1659, 0.49
1660, 0.60
1661, 0.02
1662, 0.54
1663, 0.57
1664, 0.44
1665, 0.88
1666, 0.30
1667, 0.59
1668, 0.05
1669, 0.56
1670, 0.48
1671, 0.99
1672, 0.42
1673, 0.57
1674, 0.40
1675, 0.05
1676, 0.29
1677, 0.71
1678, 0.55
1679, 0.95
1680, 0.56
1681, 0.60
1682, 0.94
1683, 0.37
1684, 0.31
1685, 0.63
1686, 0.68
1687, 0.53
1688, 0.21
1689, 0.55
1690, 0.54
1691, 0.53
1692, 0.58
1693, 0.13
1694, 0.48
1695, 0.67
1696, 0.61
1697, 0.94
1698, 0.40
1699, 0.52
1700, 0.49
1701, 0.66
1702, 0.68
1703, 0.95
1704, 0.40
1705, 0.47
1706, 0.99
1707, 0.39
1708, 0.46
1709, 0.48
1710, 0.09
1711, 0.78
1712, 0.57
1713, 0.65
1714, 0.51
1715, 0.85
1716, 0.71
1717, 0.47
1718, 0.27
1719, 0.26
1720, 0.44
1721, 0.36
1722, 0.24
1723, 0.42
1724, 0.45
1725, 0.51
1726, 0.83
1727, 0.41
1728, 0.28
1729, 0.99
1730, 0.25
1731, 0.36
1732, 0.48
1733, 0.57
1734, 0.55
1735, 0.35
1736, 0.61
1737, 0.15
1738, 0.96
1739, 0.51
1740, 0.89
1741, 0.62
1742, 0.68
1743, 0.18
1744, 0.37
1745, 0.56
1746, 0.40
1747, 0.30
1748, 0.33
1749, 0.54
1750, 0.70
1751, 0.30
1752, 0.46
1753, 0.74
1754, 0.91
1755, 0.43
1756, 0.47
1757, 0.85
1758, 0.48
1759, 0.71
1760, 0.58
1761, 0.67
1762, 0.40
1763, 0.66
1764, 0.72
1765, 0.49
1766, 0.51
1767, 0.84
1768, 0.33
1769, 0.40
1770, 0.33
1771, 0.43
1772, 0.39
1773, 0.55
1774, 0.35
1775, 0.50
1776, 0.44
1777, 0.38
1778, 0.60
1779, 0.40
1780, 0.94
1781, 0.58
1782, 0.50
1783, 0.44
1784, 0.23
1785, 0.52
1786, 0.33
1787, 0.82
1788, 0.54
1789, 0.36
1790, 0.37
1791, 0.15
1792, 0.51
1793, 0.53
1794, 0.44
1795, 0.18
1796, 0.23
1797, 0.51
1798, 0.06
1799, 0.32
1800, 0.81
1801, 0.61
1802, 0.55
1803, 0.36
1804, 0.36
1805, 0.54
1806, 0.95
1807, 0.51
1808, 0.55
1809, 0.34
1810, 0.49
1811, 0.37
1812, 0.52
1813, 0.56
1814, 0.53
1815, 0.57
1816, 0.18
1817, 0.57
1818, 0.62
1819, 0.55
1820, 0.42
1821, 0.40
1822, 0.68
1823, 0.11
1824, 0.42
1825, 0.48
1826, 0.45
1827, 0.36
1828, 0.12
1829, 0.58
1830, 0.41
1831, 0.53
1832, 0.19
1833, 0.97
1834, 0.60
1835, 0.24
1836, 0.70
1837, 0.45
1838, 0.43
1839, 0.25
1840, 0.43
1841, 0.39
1842, 0.34
1843, 0.14
1844, 0.55
1845, 0.53
1846, 0.72
1847, 0.24
1848, 0.51
1849, 0.33
1850, 0.42
1851, 0.52
1852, 0.37
1853, 0.65
1854, 0.53
1855, 0.45
1856, 0.53
1857, 0.24
1858, 0.24
1859, 0.58
1860, 0.06
1861, 0.46
1862, 0.76
1863, 0.16
1864, 0.21
1865, 0.45
1866, 0.62
1867, 0.49
1868, 0.26
1869, 0.64
1870, 0.53
1871, 0.30
